Iteration,Training Loss,Validation Loss,Weights Norm
0,0.7589621174623317,0.7589816635757096,1.653203372028107
1,0.5850148657608214,0.5850564774209868,1.3396912368386378
2,0.4166355299642889,0.4166981835892899,1.0515820387290298
3,0.28017265767897565,0.28024829985429894,0.8224048253321536
4,0.2407330921556421,0.24079245377426087,0.7164582554985655
5,0.23944214885655457,0.239474279770167,0.747890521638296
6,0.23840439754079715,0.2384654031842925,0.7579417229097188
7,0.2375544927417763,0.23760699750440853,0.7786416944302529
8,0.23682483008682326,0.23689182480386664,0.7912797572971026
9,0.23618585011240345,0.23625222406027171,0.8069812703128185
10,0.23561769040080063,0.2356924829609443,0.8194333632349865
11,0.23510678828430764,0.23518401878290196,0.8324527693282004
12,0.2346432689321,0.23472629013374577,0.8439812102093617
13,0.23421945829151075,0.23430592604043748,0.8553245834309049
14,0.23382935180346692,0.23392040934709465,0.8658483996554566
15,0.2334681070209951,0.23356281296432946,0.8760103251028488
16,0.23313180601653705,0.23323048650758033,0.8856372185542687
17,0.23281723282087635,0.23291947762301263,0.8949019332730254
18,0.23252173465219883,0.23262758621514018,0.9037739569366019
19,0.23224310313088506,0.23235235449876607,0.9123289402063645
20,0.2319794889505285,0.23209209483882237,0.9205765367205258
21,0.23172933207560945,0.2318451679946675,0.9285571793575566
22,0.2314913083724373,0.23161030907699373,0.9362890531931125
23,0.2312642865566999,0.23138636442181165,0.9437980810493916
24,0.2310472942602236,0.23117238443015883,0.9511019193509256
25,0.23083949063738324,0.23096752337156445,0.9582192421328658
26,0.23064014437421312,0.2307710591709537,0.9651650601394323
27,0.23044861581322484,0.2305823519885645,0.9719536456008362
28,0.23026434240759394,0.23040084334722372,0.9785972516055189
29,0.23008682679188483,0.23022603678112893,0.9851070870840436
30,0.2299156269661562,0.23005749247651525,0.9914930298884295
31,0.2297503481734906,0.22989481685722243,0.9977639959657354
32,0.2295906361535333,0.2297376572701851,1.003927927326013
33,0.22943617151395604,0.22958569564719142,1.0099919640403923
34,0.22928666501751,0.22943864423286026,1.0159624975192474
35,0.22914185362066491,0.2292962413926188,1.021845270898719
36,0.22900149713238846,0.2291582483945916,1.0276454393199617
37,0.22886537538600704,0.22902444649869275,1.0333676388212467
38,0.2287332858371224,0.2288946345819447,1.0390160392601517
39,0.22860504151626185,0.228768627058131,1.0445943958028878
40,0.22848046927775495,0.228646252129384,1.0501060923815442
41,0.228359408296623,0.22852735026957452,1.055554181672101
42,0.22824170877368477,0.22841177292834347,1.0609414200586298
43,0.228127230815935,0.22829938140687486,1.0662702991833952
44,0.22801584346487092,0.22819004588632402,1.071543073916745
45,0.22790742385005522,0.22808364458114908,1.0767617874367355
46,0.22780185644899548,0.22798006300063967,1.081928293581829
47,0.22769903243754802,0.22787919330117434,1.0870442768570612
48,0.2275988491176344,0.22778093371650693,1.0921112703048428
49,0.2275012094111925,0.22768518805440477,1.0971306714938298
50,0.22740602141105284,0.22759186525040334,1.1021037568155803
51,0.22731319798089628,0.2275008789706059,1.1070316942760656
52,0.2272226563976695,0.2274121472568913,1.1119155549386108
53,0.22713431803084988,0.22732559220883516,1.1167563231628024
54,0.22704810805379708,0.22724113969756776,1.1215549057654408
55,0.22696395518313986,0.2271587191074887,1.1263121402174008
56,0.22688179144273768,0.22707826310237694,1.131028801977274
57,0.22680155194925605,0.22699970741293293,1.135705611052272
58,0.2267231747168143,0.22692299064321855,1.140343237867048
59,0.22664660047851726,0.2268480540938155,1.1449423085126598
60,0.22657177252298183,0.22677484159982592,1.1495034094402368
61,0.22649863654422364,0.2267032993820905,1.1540270916571593
62,0.22642714050348145,0.22663337591021754,1.1585138744775019
63,0.22635723450174422,0.2265650217761978,1.1629642488730974
64,0.22628887066189773,0.22649818957753648,1.1673786804667599
65,0.22622200301954556,0.22643283380896556,1.1717576122048943
66,0.22615658742167027,0.2263689107619157,1.1761014667428606
67,0.22609258143240263,0.22630637843102258,1.1804106485730232
68,0.22602994424524958,0.2262451964270275,1.184685545922315
69,0.22596863660120584,0.22618532589550525,1.1889265324433889
70,0.22590862071223894,0.22612672944091475,1.1931339687209461
71,0.22584986018969122,0.22606937105552252,1.1973082036126126
72,0.22579231997719193,0.22601321605279695,1.2014495754417354
73,0.225735966287714,0.2259582310049124,1.2055584130576915
74,0.2256807665444481,0.22590438368404026,1.209635036777694
75,0.22562668932519805,0.22585164300713295,1.213679759222644
76,0.2255737043100304,0.2257999789839391,1.2176928860582787
77,0.2255217822319378,0.2257493626680093,1.22167471665172
78,0.22547089483029575,0.22569976611047643,1.2256255446524715
79,0.22542101480691418,0.22565116231641286,1.2295456585059894
80,0.22537211578450247,0.22560352520358506,1.2334353419071047
81,0.2253241722673815,0.22555682956344122,1.237294874199833
82,0.22527715960429226,0.2255110510241809,1.2411245307294128
83,0.22523105395316056,0.22546616601577033,1.2449245831518223
84,0.2251858322476918,0.22542215173677543,1.2486952997054739
85,0.2251414721656777,0.22537898612289653,1.2524369454492876
86,0.22509795209890707,0.22533664781709825,1.2561497824709176
87,0.22505525112458055,0.2252951161412339,1.2598340700684987
