Iteration,Training Loss,Validation Loss,Weights Norm
0,0.6625681648445482,0.6625764775813606,0.058641416243509804
1,0.6415705256097294,0.6415869350841763,0.10502435983585541
2,0.6242094377889504,0.6242333308926126,0.14575443095908516
3,0.6086185132719353,0.6086494225669604,0.18370400237463164
4,0.5941441289088794,0.5941816834546797,0.2200958270766568
5,0.5805219225932857,0.5805657801464281,0.25545014346636313
6,0.5676247240549516,0.5676745276986107,0.289987324116369
7,0.5553784835959702,0.5554338552617867,0.3237994965959487
8,0.5437318597118338,0.5437924177826245,0.3569247024368284
9,0.5326443732197512,0.5327097549244024,0.38937925367645276
10,0.5220814638183567,0.5221513419886726,0.4211718138715437
11,0.5120122815673158,0.5120863736728061,0.4523093703312175
12,0.5024086253896385,0.5024866961113442,0.48279958753607344
13,0.49324438822741057,0.49332624729617763,0.5126515600271605
14,0.4844952373125103,0.48458073404767565,0.5418758818875821
15,0.47613840912808447,0.4762274249384456,0.5704844498372854
16,0.46815256341698364,0.46824500353896675,0.5984901866932101
17,0.46051766951335027,0.46061345522056624,0.6259067652562125
18,0.45321491167317784,0.45331397390115297,0.6527483634687746
19,0.4462266065081133,0.4463288813345489,0.6790294594570836
20,0.4395361288142839,0.4396415547286276,0.7047646655371713
21,0.4331278437185543,0.4332363602921239,0.7299685966506202
22,0.4269870439233717,0.42709859139740736,0.7546557677685717
23,0.42109989129572983,0.42121441066932064,0.7788405150246485
24,0.41545336230289215,0.4155707956286531,0.802536935985129
25,0.4100351969429412,0.4101554876588588,0.8257588452094005
26,0.4048338509021776,0.40495694411611083,0.8485197419558957
27,0.399838450720987,0.3999642934182937,0.8708327874980917
28,0.39503875177997255,0.3951672929531081,0.8927107900222202
29,0.39042509893734323,0.3905562896485872,0.9141661954904805
30,0.38598838966153065,0.3861221830535161,0.9352110831842113
31,0.3817200395125443,0.3818563907806056,0.9558571649047887
32,0.3776119498332251,0.37775081617131856,0.9761157870190112
33,0.3736564775182261,0.37379781804760387,0.9959979347013661
34,0.3698464067347101,0.36999018242219833,1.0155142378569155
35,0.3661749224746829,0.3663210960455084,1.0346749783128315
36,0.36263558582468114,0.36278412167331925,1.0534900979495823
37,0.3592223108442636,0.3593731749456833,1.0719692075089353
38,0.3559293429504111,0.356082502773296,1.0901215958688542
39,0.3527512387105113,0.35290666313346486,1.1079562396177727
40,0.3496828469520578,0.3498405061833992,1.1254818127948132
41,0.3467192911025103,0.34687915660398955,1.1427066966899653
42,0.34385595267791585,0.3440179970924843,1.1596389896204091
43,0.3410884558438525,0.3412526529274974,1.176286516617089
44,0.3384126529770287,0.33857897753459343,1.1926568389701604
45,0.33582461116042006,0.33599303898527855,1.2087572635937034
46,0.3333205995491616,0.3334911073665835,1.224594852179648
